timestamp,zone_id,operator_name,device_count,effective_device_count,avg_battery,zone_center_latitude,zone_center_longitude
2026-06-12T06:11:12+0900,grid_8123_22777,GBIKE,25,25,54.24,36.487154150197625,127.26338713497111
2026-06-12T06:11:12+0900,grid_8123_22778,GBIKE,6,6,62.5,36.487154150197625,127.26897437620194
2026-06-12T06:11:12+0900,grid_8123_22781,GBIKE,3,3,41.333333333333336,36.487154150197625,127.2857360998944
2026-06-12T06:11:12+0900,grid_8123_22783,GBIKE,5,5,48.0,36.487154150197625,127.29691058235603
2026-06-12T06:11:12+0900,grid_8123_22784,GBIKE,13,13,50.92307692307692,36.487154150197625,127.30249782358685
2026-06-12T06:11:12+0900,grid_8123_22787,GBIKE,1,1,31.0,36.487154150197625,127.3192595472793
2026-06-12T06:11:12+0900,grid_8123_22788,GBIKE,3,3,66.66666666666667,36.487154150197625,127.32484678851013
2026-06-12T06:11:12+0900,grid_8124_22773,GBIKE,11,11,64.63636363636364,36.49164570607258,127.24103817004784
2026-06-12T06:11:12+0900,grid_8124_22774,GBIKE,14,14,73.92857142857143,36.49164570607258,127.24662541127866
2026-06-12T06:11:12+0900,grid_8124_22775,GBIKE,34,34,67.47058823529412,36.49164570607258,127.25221265250948
2026-06-12T06:11:12+0900,grid_8124_22776,GBIKE,109,109,67.55963302752293,36.49164570607258,127.2577998937403
2026-06-12T06:11:12+0900,grid_8124_22777,GBIKE,10,10,56.6,36.49164570607258,127.26338713497111
2026-06-12T06:11:12+0900,grid_8124_22778,GBIKE,2,2,55.5,36.49164570607258,127.26897437620194
2026-06-12T06:11:12+0900,grid_8124_22783,GBIKE,1,1,74.0,36.49164570607258,127.29691058235603
2026-06-12T06:11:12+0900,grid_8124_22784,GBIKE,13,13,70.6923076923077,36.49164570607258,127.30249782358685
2026-06-12T06:11:12+0900,grid_8124_22785,GBIKE,1,1,60.0,36.49164570607258,127.30808506481766
2026-06-12T06:11:12+0900,grid_8124_22787,GBIKE,1,1,100.0,36.49164570607258,127.3192595472793
2026-06-12T06:11:12+0900,grid_8124_22788,GBIKE,1,1,84.0,36.49164570607258,127.32484678851013
2026-06-12T06:11:12+0900,grid_8125_22770,GBIKE,1,1,71.0,36.49613726194754,127.22427644635539
2026-06-12T06:11:12+0900,grid_8125_22772,GBIKE,4,4,75.0,36.49613726194754,127.23545092881703
2026-06-12T06:11:12+0900,grid_8125_22773,GBIKE,22,22,71.13636363636364,36.49613726194754,127.24103817004784
2026-06-12T06:11:12+0900,grid_8125_22774,GBIKE,38,38,56.36842105263158,36.49613726194754,127.24662541127866
2026-06-12T06:11:12+0900,grid_8125_22775,GBIKE,13,13,53.23076923076923,36.49613726194754,127.25221265250948
2026-06-12T06:11:12+0900,grid_8125_22776,GBIKE,23,23,60.608695652173914,36.49613726194754,127.2577998937403
2026-06-12T06:11:12+0900,grid_8125_22777,GBIKE,5,5,59.6,36.49613726194754,127.26338713497111
2026-06-12T06:11:12+0900,grid_8125_22778,GBIKE,8,8,80.0,36.49613726194754,127.26897437620194
2026-06-12T06:11:12+0900,grid_8125_22784,GBIKE,6,6,66.0,36.49613726194754,127.30249782358685
2026-06-12T06:11:12+0900,grid_8125_22785,GBIKE,4,4,66.0,36.49613726194754,127.30808506481766
2026-06-12T06:11:12+0900,grid_8125_22786,GBIKE,9,9,54.22222222222222,36.49613726194754,127.31367230604849
2026-06-12T06:11:12+0900,grid_8125_22787,GBIKE,3,3,68.0,36.49613726194754,127.3192595472793
2026-06-12T06:11:12+0900,grid_8126_22769,GBIKE,3,3,57.666666666666664,36.500628817822495,127.21868920512456
2026-06-12T06:11:12+0900,grid_8126_22770,GBIKE,1,1,42.0,36.500628817822495,127.22427644635539
2026-06-12T06:11:12+0900,grid_8126_22771,GBIKE,3,3,90.66666666666667,36.500628817822495,127.2298636875862
2026-06-12T06:11:12+0900,grid_8126_22772,GBIKE,53,53,67.73584905660377,36.500628817822495,127.23545092881703
2026-06-12T06:11:12+0900,grid_8126_22773,GBIKE,22,22,74.18181818181819,36.500628817822495,127.24103817004784
2026-06-12T06:11:12+0900,grid_8126_22774,GBIKE,74,74,76.71621621621621,36.500628817822495,127.24662541127866
2026-06-12T06:11:12+0900,grid_8126_22775,GBIKE,42,42,74.66666666666667,36.500628817822495,127.25221265250948
