timestamp,operator_name,device_id,battery_level,latitude,longitude,city_code,city_name,source_file,battery_effective,snapshot_date,snapshot_hour,zone_lat_index,zone_lon_index,zone_id,zone_center_latitude,zone_center_longitude
2026-06-18T02:45:10+0900,GBIKE,131905,38.0,36.500043,127.235509,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22772,grid_8126_22772,36.500628817822495,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131906,86.0,36.501084,127.259623,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22777,grid_8126_22777,36.500628817822495,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131907,100.0,36.529786,127.254911,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8132,22776,grid_8132_22776,36.52757815307223,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131908,31.0,36.494161,127.256177,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22776,grid_8125_22776,36.49613726194754,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131909,80.0,36.516875,127.236151,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22773,grid_8130_22773,36.518595041322314,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131911,32.0,36.489454,127.256492,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22776,grid_8124_22776,36.49164570607258,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131912,66.0,36.519403,127.252917,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8130,22776,grid_8130_22776,36.518595041322314,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131913,78.0,36.485367,127.248389,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8123,22775,grid_8123_22775,36.487154150197625,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131914,79.0,36.521987,127.249232,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8131,22775,grid_8131_22775,36.52308659719727,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131915,79.0,36.493013,127.251241,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22775,grid_8124_22775,36.49164570607258,127.24954747200097
