timestamp,zone_id,operator_name,interval_count,moved_50m_count,moved_200m_count,avg_distance_m,median_distance_m,avg_speed_kmph,avg_battery_delta
2026-06-12T06:24:31+0900,grid_8126_22788,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8126_22789,GBIKE,9,0,0,0.0,0.0,0.0,-0.1111111111111111
2026-06-12T06:24:31+0900,grid_8126_22790,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8127_22771,GBIKE,7,0,0,0.02038034575462262,0.0,9.182633881932595e-05,0.0
2026-06-12T06:24:31+0900,grid_8127_22772,GBIKE,66,0,0,0.07788130569402557,0.0,0.00035090450625593504,0.0
2026-06-12T06:24:31+0900,grid_8127_22773,GBIKE,23,0,0,0.004834561985633812,0.0,2.1782757382079754e-05,0.0
2026-06-12T06:24:31+0900,grid_8127_22774,GBIKE,16,0,0,0.0,0.0,0.0,-0.0625
2026-06-12T06:24:31+0900,grid_8127_22775,GBIKE,42,0,0,0.005012418959522782,0.0,2.2584115462180245e-05,0.0
2026-06-12T06:24:31+0900,grid_8127_22776,GBIKE,15,0,0,0.0810401873021805,0.0,0.00036513726444036275,0.0
2026-06-12T06:24:31+0900,grid_8127_22777,GBIKE,54,0,0,0.07685641789396974,0.0,0.00034628673894654703,-0.018518518518518517
2026-06-12T06:24:31+0900,grid_8127_22778,GBIKE,16,0,0,0.013899365885527981,0.0,6.262542827021369e-05,-0.0625
2026-06-12T06:24:31+0900,grid_8127_22779,GBIKE,13,0,0,0.01542881626329299,0.0,6.951656889593839e-05,0.0
2026-06-12T06:24:31+0900,grid_8127_22790,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8128_22770,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8128_22771,GBIKE,59,0,0,0.1231382121000363,0.0,0.0005548154737924039,-0.01694915254237288
2026-06-12T06:24:31+0900,grid_8128_22772,GBIKE,34,0,0,0.0026286484843857324,0.0,1.1843722833277393e-05,0.0
2026-06-12T06:24:31+0900,grid_8128_22773,GBIKE,49,0,0,0.07558286102184708,0.0,0.0003405485602986852,0.0
2026-06-12T06:24:31+0900,grid_8128_22774,GBIKE,20,1,1,47.31275133451652,0.0,0.21317384831571898,-0.15
2026-06-12T06:24:31+0900,grid_8128_22775,GBIKE,21,0,0,0.0,0.0,0.0,-0.047619047619047616
2026-06-12T06:24:31+0900,grid_8128_22776,GBIKE,22,0,0,0.07626048160781236,0.0,0.0003436016693218079,-0.045454545454545456
2026-06-12T06:24:31+0900,grid_8128_22777,GBIKE,40,0,0,0.004468655369045699,0.0,2.0134116806714038e-05,-0.025
2026-06-12T06:24:31+0900,grid_8128_22778,GBIKE,33,0,0,0.0648454236967487,0.0,0.0002921696186586925,-0.030303030303030304
2026-06-12T06:24:31+0900,grid_8129_22770,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8129_22771,GBIKE,28,0,0,0.036376203194429926,0.0,0.00016389778660819487,-0.03571428571428571
2026-06-12T06:24:31+0900,grid_8129_22772,GBIKE,9,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8129_22773,GBIKE,36,0,0,1.1881705756303835,0.0,0.005353459414604982,0.0
2026-06-12T06:24:31+0900,grid_8129_22774,GBIKE,21,0,0,0.005294996494138131,0.0,2.385730585594152e-05,0.0
2026-06-12T06:24:31+0900,grid_8129_22775,GBIKE,12,0,0,0.0,0.0,0.0,-0.16666666666666666
2026-06-12T06:24:31+0900,grid_8129_22776,GBIKE,57,0,0,0.0031357086443350776,0.0,1.4128349336178074e-05,0.0
2026-06-12T06:24:31+0900,grid_8129_22777,GBIKE,38,0,0,0.0,0.0,0.0,-0.02631578947368421
2026-06-12T06:24:31+0900,grid_8129_22778,GBIKE,11,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8130_22771,GBIKE,13,0,0,0.006874241066390386,0.0,3.097280079975643e-05,0.0
2026-06-12T06:24:31+0900,grid_8130_22772,GBIKE,27,0,0,0.21697936940740142,0.0,0.0009776291988318462,-0.037037037037037035
2026-06-12T06:24:31+0900,grid_8130_22773,GBIKE,38,0,0,0.0029261822730763357,0.0,1.3184300604599262e-05,-0.18421052631578946
2026-06-12T06:24:31+0900,grid_8130_22774,GBIKE,16,1,1,75.42971454917681,0.0,0.3398585386446014,-0.4375
2026-06-12T06:24:31+0900,grid_8130_22775,GBIKE,29,1,1,40.13753709090285,0.0,0.18084497312546965,-0.2413793103448276
2026-06-12T06:24:31+0900,grid_8130_22776,GBIKE,16,0,0,0.020849048739876586,0.0,9.393814200695332e-05,0.0
2026-06-12T06:24:31+0900,grid_8130_22777,GBIKE,11,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8131_22771,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8131_22772,GBIKE,11,0,0,0.010108629734929441,0.0,4.5545766014700854e-05,0.0
2026-06-12T06:24:31+0900,grid_8131_22774,GBIKE,7,0,0,0.0,0.0,0.0,-0.14285714285714285
2026-06-12T06:24:31+0900,grid_8131_22775,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8131_22777,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8131_22778,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8131_22779,GBIKE,4,0,0,0.02779873159422519,0.0,0.00012525085574369298,0.0
2026-06-12T06:24:31+0900,grid_8131_22780,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8132_22775,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8132_22776,GBIKE,8,0,0,0.054705558583474145,0.0,0.0002464831175225368,0.0
2026-06-12T06:24:31+0900,grid_8132_22777,GBIKE,19,2,2,130.99080833024584,0.0,0.5901963829648124,-0.3684210526315789
2026-06-12T06:24:31+0900,grid_8132_22778,GBIKE,15,1,1,31.35690763635482,0.0,0.14128268772325075,-0.13333333333333333
2026-06-12T06:24:31+0900,grid_8133_22775,GBIKE,17,0,0,0.006540878022170633,0.0,2.947078958675129e-05,0.0
2026-06-12T06:24:31+0900,grid_8133_22776,GBIKE,7,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8133_22777,GBIKE,21,0,0,0.0042546676507291496,0.0,1.9169966886889786e-05,-0.047619047619047616
2026-06-12T06:24:31+0900,grid_8133_22778,GBIKE,7,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8133_22795,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8134_22777,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8135_22795,GBIKE,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8145_22782,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8145_22782,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8145_22783,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8145_22783,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8145_22796,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8146_22781,GBIKE,4,0,0,0.14598607584919887,0.0,0.0006577595407473291,-0.25
2026-06-12T06:24:31+0900,grid_8146_22782,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8146_22782,GBIKE,10,0,0,0.9093938713040419,0.0,0.004097394163572654,0.0
2026-06-12T06:24:31+0900,grid_8146_22783,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8146_22783,GBIKE,2,0,0,0.7444976458957,0.7444976458957,0.0033544324470895118,0.0
2026-06-12T06:24:31+0900,grid_8147_22780,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22781,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22781,GBIKE,9,0,0,0.47120051544014074,0.0,0.0021230561396552022,-0.1111111111111111
2026-06-12T06:24:31+0900,grid_8147_22782,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22782,GBIKE,7,0,0,0.27370353761020033,0.0,0.001233207428531566,0.0
2026-06-12T06:24:31+0900,grid_8147_22783,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22783,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22784,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8147_22784,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22781,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22781,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22782,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22782,GBIKE,8,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22783,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8148_22783,GBIKE,17,0,0,0.33632666160771396,0.0,0.0015153641824627914,0.0
2026-06-12T06:24:31+0900,grid_8148_22784,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8149_22780,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8149_22781,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8149_22781,GBIKE,3,0,0,0.029755438209045887,0.0,0.000134067055760407,0.0
2026-06-12T06:24:31+0900,grid_8149_22782,ALPACA,22,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8149_22782,GBIKE,36,0,0,0.20252484843491925,0.0,0.0009125024460146548,-0.027777777777777776
2026-06-12T06:24:31+0900,grid_8149_22783,ALPACA,11,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8149_22783,GBIKE,28,0,0,0.9078287749480765,0.0,0.00409034241528545,-0.07142857142857142
2026-06-12T06:24:31+0900,grid_8149_22784,GBIKE,8,0,0,0.3928455783824053,0.0,0.0017700176247517638,0.0
2026-06-12T06:24:31+0900,grid_8149_22785,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8150_22781,ALPACA,19,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8150_22781,GBIKE,75,0,0,0.20943389484705757,0.0,0.0009436320668953783,-0.02666666666666667
2026-06-12T06:24:31+0900,grid_8150_22782,ALPACA,8,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8150_22782,GBIKE,71,1,1,10.647416091554218,0.0,0.047973339085851295,-0.2535211267605634
2026-06-12T06:24:31+0900,grid_8150_22783,ALPACA,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8150_22783,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22781,ALPACA,27,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22781,GBIKE,71,1,1,10.740227152847224,0.0,0.0483915115772841,-0.04225352112676056
2026-06-12T06:24:31+0900,grid_8151_22782,ALPACA,20,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22782,GBIKE,52,0,0,0.15588663570606962,0.0,0.0007023678204528793,-0.019230769230769232
2026-06-12T06:24:31+0900,grid_8151_22783,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22783,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22785,ALPACA,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22786,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8151_22789,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22781,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22781,GBIKE,19,0,0,0.30106920324361613,0.0,0.0013565070484067813,0.0
2026-06-12T06:24:31+0900,grid_8152_22782,ALPACA,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22782,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22785,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22786,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22787,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22787,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22789,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8152_22794,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22780,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22780,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22781,ALPACA,12,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22781,GBIKE,5,0,0,0.15971320672778277,0.0,0.0007196089414518372,-0.2
2026-06-12T06:24:31+0900,grid_8153_22782,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22782,GBIKE,5,0,0,1.2657913258204474,0.0,0.005703189953634055,0.0
2026-06-12T06:24:31+0900,grid_8153_22784,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22785,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22785,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22787,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22787,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22788,ALPACA,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22789,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8153_22794,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8154_22788,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8154_22789,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22786,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22787,ALPACA,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22788,ALPACA,4,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22789,ALPACA,18,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22789,GBIKE,3,0,0,0.1932486997521621,0.0,0.0008707075333013563,0.0
2026-06-12T06:24:31+0900,grid_8155_22790,ALPACA,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8155_22790,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8156_22787,ALPACA,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8156_22788,ALPACA,9,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8156_22789,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8156_22790,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8157_22787,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8157_22789,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8157_22790,ALPACA,6,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8157_22792,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8158_22789,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8158_22790,ALPACA,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8158_22791,ALPACA,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8161_22796,GBIKE,1,0,0,0.0,0.0,0.0,0.0
